,cell,uniq_frags,frip,frac_open,mapping_rate,sequencing_depth,dup_level,mt_content,library_size,plate,celltype,TREATMENT
714,Immunodeficiency7828372,34888.0,0.790556,0.245508,95.3,309431,0.8693549999999999,0.00968,35249,,Naive B-cells,CVID
715,Immunodeficiency7828373,35187.0,0.77777,0.261289,95.57,357712,0.8835200000000001,0.027473,36189,,USM B-cells,CVID
716,Immunodeficiency7828374,42747.0,0.802816,0.287608,95.69,389676,0.870792,0.032479,44205,,Naive B-cells,CVID
717,Immunodeficiency7828375,38734.0,0.7714989999999999,0.260758,95.49,350727,0.874393,0.005086,38948,,USM B-cells,CVID
718,Immunodeficiency7828376,25487.0,0.775234,0.200093,95.27,206875,0.855504,0.029214999999999998,26285,,Naive B-cells,CVID
719,Immunodeficiency7828377,37640.0,0.789859,0.26762800000000003,95.21,382119,0.880718,0.053748000000000004,39789,,USM B-cells,CVID
720,Immunodeficiency7828378,49763.0,0.762792,0.31249499999999997,95.43,404555,0.8560200000000001,0.021415,50910,,SM B-cells,CVID
721,Immunodeficiency7828379,11208.0,0.751753,0.10862100000000001,94.6,81748,0.840384,0.017359,11431,,USM B-cells,CONTROL
722,Immunodeficiency7828380,54357.0,0.724378,0.32042600000000004,95.37,448255,0.858145,0.017639,55391,,SM B-cells,CVID
723,Immunodeficiency7828381,34152.0,0.747862,0.255112,95.26,273810,0.855088,0.013062,34645,,USM B-cells,CONTROL
724,Immunodeficiency7828382,36022.0,0.8194049999999999,0.25989,95.08,292720,0.857079,0.017162,36690,,SM B-cells,CVID
725,Immunodeficiency7828383,16878.0,0.807597,0.157253,95.17,128901,0.8490219999999999,0.009042,17059,,USM B-cells,CONTROL
726,Immunodeficiency7828384,44048.0,0.754255,0.277779,95.95,359417,0.851209,0.017466,44894,,SM B-cells,CVID
727,Immunodeficiency7828385,6789.0,0.7734449999999999,0.074146,95.2,40799,0.797773,0.067829,7345,,USM B-cells,CONTROL
728,Immunodeficiency7828386,32373.0,0.8058770000000001,0.24888600000000002,95.49,256533,0.8538450000000001,0.021284,33118,,SM B-cells,CVID
729,Immunodeficiency7828387,30182.0,0.8177260000000001,0.23717399999999997,95.75,248309,0.861133,0.013466999999999998,30621,,USM B-cells,CONTROL
730,Immunodeficiency7828388,14794.0,0.822392,0.144206,95.21,103995,0.8206479999999999,0.043141000000000006,15530,,SM B-cells,CVID
731,Immunodeficiency7828389,16185.0,0.8162119999999999,0.154277,95.59,134213,0.854399,0.06590900000000001,17348,,USM B-cells,CONTROL
732,Immunodeficiency7828390,39148.0,0.7732600000000001,0.280143,95.22,329676,0.861392,0.006169,39426,,SM B-cells,CVID
733,Immunodeficiency7828391,37645.0,0.766807,0.273097,95.59,322274,0.8631280000000001,0.017179,38333,,USM B-cells,CONTROL
734,Immunodeficiency7828392,46319.0,0.761275,0.30356700000000003,95.32,409871,0.8645200000000001,0.03149,47860,,SM B-cells,CVID
735,Immunodeficiency7828393,39439.0,0.7820550000000001,0.272663,94.96,384072,0.87508,0.03751,40992,,USM B-cells,CONTROL
736,Immunodeficiency7828394,49013.0,0.7369479999999999,0.30976,95.85,419591,0.864092,0.016218,49859,,Naive B-cells,CVID
737,Immunodeficiency7828395,27786.0,0.803718,0.23046599999999998,95.39,305267,0.884135,0.096067,30746,,USM B-cells,CVID
738,Immunodeficiency7828396,39055.0,0.714658,0.254774,95.6,316444,0.85801,0.017929,39810,,Naive B-cells,CVID
739,Immunodeficiency7828397,28223.0,0.7706569999999999,0.22163400000000003,95.26,231907,0.8554940000000001,0.031967,29189,,USM B-cells,CVID
740,Immunodeficiency7828398,38590.0,0.777885,0.266598,95.53,322821,0.86026,0.031643,39888,,Naive B-cells,CVID
741,Immunodeficiency7828399,14682.0,0.7977069999999999,0.144254,95.25,118461,0.8455969999999999,0.08019,15991,,USM B-cells,CVID
742,Immunodeficiency7828400,39744.0,0.790063,0.272904,96.0,307405,0.850377,0.007937999999999999,40121,,Naive B-cells,CVID
743,Immunodeficiency7828401,29563.0,0.795114,0.234263,95.32,260920,0.8663860000000001,0.018068999999999998,30127,,USM B-cells,CVID
744,Immunodeficiency7828402,39703.0,0.761934,0.26424899999999996,95.6,338050,0.8653700000000001,0.014961000000000002,40335,,Naive B-cells,CVID
745,Immunodeficiency7828403,15113.0,0.814022,0.14838900000000002,95.9,125291,0.852317,0.077407,16403,,USM B-cells,CVID
746,Immunodeficiency7828404,37772.0,0.801769,0.261257,95.15,332963,0.868619,0.010038,38178,,Naive B-cells,CVID
747,Immunodeficiency7828405,44628.0,0.731005,0.285951,95.51,432979,0.883178,0.005615,44891,,USM B-cells,CVID
748,Immunodeficiency7828406,39822.0,0.677612,0.257814,95.27,363371,0.8714040000000001,0.031377999999999996,41134,,Naive B-cells,CVID
749,Immunodeficiency7828407,24861.0,0.8004100000000001,0.20498400000000003,95.13,220050,0.864874,0.038370999999999995,25872,,USM B-cells,CVID
750,Immunodeficiency7828408,37862.0,0.800339,0.261177,95.46,340747,0.8675799999999999,0.047856,39790,,Naive B-cells,CVID
751,Immunodeficiency7828409,40428.0,0.7611829999999999,0.273644,94.95,410090,0.882116,0.041604,42194,,USM B-cells,CVID
752,Immunodeficiency7828410,13081.0,0.803323,0.130323,96.16,77524,0.784881,0.116507,14975,,SM B-cells,CVID
753,Immunodeficiency7828411,30607.0,0.800485,0.23654699999999998,95.96,278852,0.8744770000000001,0.016263,31126,,USM B-cells,CONTROL
754,Immunodeficiency7828412,41922.0,0.668338,0.272309,95.03,350557,0.8609030000000001,0.003518,42109,,SM B-cells,CVID
755,Immunodeficiency7828413,35768.0,0.753395,0.249819,94.57,326903,0.871777,0.016714,36394,,USM B-cells,CONTROL
756,Immunodeficiency7828414,53836.0,0.747486,0.322356,95.25,515572,0.8728610000000001,0.050243,56711,,SM B-cells,CVID
757,Immunodeficiency7828415,30124.0,0.777201,0.22185900000000003,95.37,266785,0.867552,0.022772999999999998,30845,,USM B-cells,CONTROL
758,Immunodeficiency7828416,58660.0,0.701972,0.326909,95.99,504267,0.861791,0.007982,59183,,SM B-cells,CVID
759,Immunodeficiency7828417,14640.0,0.793713,0.14115,95.33,111789,0.8463860000000001,0.028147000000000002,15091,,USM B-cells,CONTROL
760,Immunodeficiency7828418,6875.0,0.781098,0.077042,94.96,15452,0.464264,0.046595,9685,,SM B-cells,CVID
761,Immunodeficiency7828419,30277.0,0.749306,0.23296,95.53,286487,0.872432,0.045551999999999995,31737,,USM B-cells,CONTROL
762,Immunodeficiency7828420,49823.0,0.745584,0.297003,95.03,479209,0.877143,0.034007,51596,,SM B-cells,CVID
763,Immunodeficiency7828421,36544.0,0.7698699999999999,0.262882,95.1,353553,0.88023,0.006984000000000001,36812,,USM B-cells,CONTROL
764,Immunodeficiency7828422,51177.0,0.743954,0.328309,95.27,475374,0.873138,0.013798,51917,,SM B-cells,CVID
765,Immunodeficiency7828423,29023.0,0.811753,0.231512,95.49,247252,0.865311,0.0147,29477,,USM B-cells,CONTROL
766,Immunodeficiency7828424,24849.0,0.804153,0.203793,95.44,203347,0.8490790000000001,0.079428,27035,,SM B-cells,CVID
767,Immunodeficiency7828425,37077.0,0.775404,0.266099,95.26,353199,0.8776430000000001,0.026442,38097,,USM B-cells,CONTROL
768,Immunodeficiency7828426,40910.0,0.737938,0.263702,95.32,318657,0.8521709999999999,0.016019,41633,,USM B-cells,CVID
769,Immunodeficiency7828427,46463.0,0.768571,0.297212,95.73,361456,0.8535370000000001,0.006479,46826,,Naive B-cells,CVID
770,Immunodeficiency7828428,43898.0,0.738592,0.289555,94.7,317939,0.8376100000000001,0.019543,44886,,USM B-cells,CVID
771,Immunodeficiency7828429,33777.0,0.786146,0.237979,95.11,247231,0.842832,0.004978,34015,,Naive B-cells,CVID
772,Immunodeficiency7828430,13800.0,0.825759,0.13706300000000002,96.14,107661,0.822039,0.168274,16663,,USM B-cells,CVID
773,Immunodeficiency7828431,40291.0,0.750012,0.269558,95.18,286301,0.8357450000000001,0.020350999999999998,41239,,Naive B-cells,CVID
774,Immunodeficiency7828432,39937.0,0.7629,0.264716,95.52,284885,0.8391049999999999,0.004933,40231,,USM B-cells,CVID
775,Immunodeficiency7828433,36047.0,0.792844,0.246425,95.11,243142,0.825142,0.034912,37495,,Naive B-cells,CVID
776,Immunodeficiency7828434,28779.0,0.803121,0.21801500000000001,95.83,198326,0.823198,0.06525299999999999,30913,,USM B-cells,CVID
777,Immunodeficiency7828435,30897.0,0.806447,0.23307199999999997,95.73,221039,0.8404969999999999,0.010473,31294,,Naive B-cells,CVID
778,Immunodeficiency7828436,5803.0,0.757917,0.063818,96.41,24395,0.6828609999999999,0.145235,7180,,USM B-cells,CVID
779,Immunodeficiency7828437,32335.0,0.698032,0.224144,95.75,231830,0.838614,0.028687,33371,,Naive B-cells,CVID
780,Immunodeficiency7828438,25328.0,0.8329979999999999,0.213639,95.83,170925,0.825528,0.039113999999999996,26458,,USM B-cells,CVID
781,Immunodeficiency7828439,34639.0,0.743937,0.23826799999999998,95.37,231370,0.8163159999999999,0.066536,37293,,Naive B-cells,CVID
782,Immunodeficiency7828440,3453.0,0.805244,0.042422,93.95,4452,0.057362,0.031688,37917,,USM B-cells,CVID
783,Immunodeficiency7828441,33198.0,0.798818,0.245427,96.1,236876,0.8317709999999999,0.063605,35561,,Naive B-cells,CVID
784,Immunodeficiency7828442,40461.0,0.743019,0.256946,95.36,357867,0.865635,0.04257,42290,,Naive B-cells,CONTROL
785,Immunodeficiency7828443,37946.0,0.768346,0.258024,95.43,318759,0.861735,0.018113,38680,,Naive B-cells,CVID
786,Immunodeficiency7828444,45562.0,0.752706,0.287029,94.99,357340,0.851118,0.019645,46543,,Naive B-cells,CONTROL
787,Immunodeficiency7828445,39811.0,0.77842,0.262094,95.18,318839,0.8540399999999999,0.01206,40348,,Naive B-cells,CVID
788,Immunodeficiency7828446,42397.0,0.7405079999999999,0.276411,95.43,350345,0.860872,0.012462,42971,,Naive B-cells,CONTROL
789,Immunodeficiency7828447,40287.0,0.745278,0.26806199999999997,95.3,310880,0.849217,0.02197,41257,,Naive B-cells,CVID
790,Immunodeficiency7828448,38582.0,0.7681600000000001,0.258667,95.54,327541,0.8533860000000001,0.08469299999999999,42207,,Naive B-cells,CONTROL
791,Immunodeficiency7828449,30639.0,0.8036939999999999,0.22528600000000001,95.39,202814,0.816166,0.056826,32651,,Naive B-cells,CVID
792,Immunodeficiency7828450,38579.0,0.74544,0.25886,95.42,296452,0.8499389999999999,0.006055,38873,,Naive B-cells,CONTROL
793,Immunodeficiency7828451,21098.0,0.739862,0.15149400000000002,95.05,173749,0.850356,0.05567999999999999,22376,,Naive B-cells,CVID
794,Immunodeficiency7828452,28302.0,0.779108,0.20411500000000002,95.79,227361,0.8487870000000001,0.044013,29652,,Naive B-cells,CONTROL
795,Immunodeficiency7828453,32012.0,0.808,0.23629,95.81,245072,0.8462569999999999,0.037232999999999995,33308,,Naive B-cells,CVID
796,Immunodeficiency7828454,39535.0,0.766849,0.258522,95.46,324413,0.854476,0.047717,41567,,Naive B-cells,CONTROL
797,Immunodeficiency7828455,29458.0,0.71883,0.211853,95.56,209480,0.8356520000000001,0.024988999999999997,30294,,Naive B-cells,CVID
798,Immunodeficiency7828456,39472.0,0.761858,0.270459,96.39,279947,0.8416399999999999,0.004138,39720,,Naive B-cells,CONTROL
799,Immunodeficiency7828457,33497.0,0.7986489999999999,0.25054299999999996,95.6,242166,0.840521,0.011917,33976,,Naive B-cells,CVID
800,Immunodeficiency7828458,37834.0,0.779628,0.267805,95.39,280706,0.839667,0.026101999999999997,38938,,USM B-cells,CVID
801,Immunodeficiency7828459,15625.0,0.757941,0.14269400000000002,95.05,107463,0.817227,0.061842999999999995,16740,,Naive B-cells,CVID
802,Immunodeficiency7828460,13246.0,0.7781680000000001,0.125384,95.53,74777,0.773644,0.10632799999999999,15032,,USM B-cells,CVID
803,Immunodeficiency7828461,9936.0,0.756533,0.10307100000000001,95.61,48378,0.753931,0.04535,10628,,Naive B-cells,CVID
804,Immunodeficiency7828462,17476.0,0.7494970000000001,0.145027,95.68,121076,0.823684,0.074168,18952,,USM B-cells,CVID
805,Immunodeficiency7828463,23958.0,0.699988,0.194945,94.62,166676,0.8305020000000001,0.027836,24725,,Naive B-cells,CVID
806,Immunodeficiency7828464,29737.0,0.788754,0.23394099999999998,95.61,223581,0.832681,0.094185,32928,,USM B-cells,CVID
807,Immunodeficiency7828465,10973.0,0.735825,0.09969299999999999,94.77,70081,0.775964,0.185617,13661,,Naive B-cells,CVID
808,Immunodeficiency7828466,41161.0,0.7450899999999999,0.267949,95.62,279871,0.8326180000000001,0.009219,41668,,USM B-cells,CVID
809,Immunodeficiency7828467,38229.0,0.782914,0.257573,95.5,278747,0.8413719999999999,0.021175,39140,,Naive B-cells,CVID
810,Immunodeficiency7828468,39975.0,0.768879,0.265054,95.62,283224,0.8360059999999999,0.028696,41264,,USM B-cells,CVID
811,Immunodeficiency7828469,36981.0,0.773325,0.25152399999999997,95.86,253574,0.8335459999999999,0.011652,37524,,Naive B-cells,CVID
812,Immunodeficiency7828470,32304.0,0.78774,0.24914299999999998,95.65,221556,0.832484,0.014822,32888,,USM B-cells,CVID
813,Immunodeficiency7828471,31889.0,0.8178890000000001,0.236724,95.52,195956,0.808942,0.031465,33126,,Naive B-cells,CVID
814,Immunodeficiency7828472,3663.0,0.8069029999999999,0.045398,94.32,4638,0.050127,0.023721000000000003,42513,,USM B-cells,CVID
815,Immunodeficiency7828473,37079.0,0.7628659999999999,0.25147600000000003,96.12,250208,0.827614,0.012832,37693,,Naive B-cells,CVID
816,Immunodeficiency7828474,39998.0,0.7972020000000001,0.272936,95.58,282484,0.8369260000000001,0.011516,40567,,Naive B-cells,CONTROL
817,Immunodeficiency7828475,24120.0,0.732455,0.18878399999999998,95.47,163614,0.831992,0.00659,24355,,Naive B-cells,CVID
818,Immunodeficiency7828476,31640.0,0.796689,0.22924299999999997,95.37,212768,0.820361,0.036218,32976,,Naive B-cells,CONTROL
819,Immunodeficiency7828477,39136.0,0.752834,0.255739,95.28,261052,0.8272930000000001,0.009666,39658,,Naive B-cells,CVID
820,Immunodeficiency7828478,34504.0,0.817575,0.25072,95.89,243171,0.8307540000000001,0.056598,36690,,Naive B-cells,CONTROL
821,Immunodeficiency7828479,41165.0,0.767405,0.284487,95.12,282558,0.825607,0.038919,42995,,Naive B-cells,CVID
822,Immunodeficiency7828480,38609.0,0.747622,0.262994,95.48,267463,0.833875,0.00464,38901,,Naive B-cells,CONTROL
823,Immunodeficiency7828481,40646.0,0.762528,0.271746,95.1,263331,0.821449,0.005481000000000001,41049,,Naive B-cells,CVID
824,Immunodeficiency7828482,39556.0,0.751851,0.26656599999999997,95.37,267848,0.8312579999999999,0.003978,39839,,Naive B-cells,CONTROL
825,Immunodeficiency7828483,39374.0,0.754736,0.260614,95.77,302916,0.8359219999999999,0.096885,43715,,Naive B-cells,CVID
826,Immunodeficiency7828484,34134.0,0.80625,0.240054,95.83,239028,0.828823,0.061453,36492,,Naive B-cells,CONTROL
827,Immunodeficiency7828485,34605.0,0.795945,0.247712,95.62,231531,0.831507,0.004745,34878,,Naive B-cells,CVID
828,Immunodeficiency7828486,36946.0,0.784895,0.25416300000000003,95.16,267890,0.83641,0.036635,38451,,Naive B-cells,CONTROL
829,Immunodeficiency7828487,35443.0,0.802995,0.254243,95.89,219851,0.807208,0.048842,37503,,Naive B-cells,CVID
830,Immunodeficiency7828488,32558.0,0.804743,0.23316900000000002,96.04,213348,0.826857,0.012556,33091,,Naive B-cells,CONTROL
831,Immunodeficiency7828489,17895.0,0.754739,0.14824400000000001,95.48,117130,0.809416,0.09300599999999999,19853,,Naive B-cells,CVID
832,Immunodeficiency7828490,35170.0,0.807279,0.2582,95.58,249708,0.8363209999999999,0.013463999999999999,35743,,USM B-cells,CVID
833,Immunodeficiency7828491,32847.0,0.77854,0.22683000000000003,95.2,251965,0.8448040000000001,0.026784,33815,,Naive B-cells,CVID
834,Immunodeficiency7828492,27936.0,0.788064,0.220412,95.35,180962,0.816609,0.045673000000000005,29421,,USM B-cells,CVID
835,Immunodeficiency7828493,27218.0,0.8032779999999999,0.214684,96.35,166102,0.808936,0.038539,28484,,Naive B-cells,CVID
836,Immunodeficiency7828494,8203.0,0.822903,0.09100599999999999,95.77,46778,0.7631899999999999,0.14720899999999998,9790,,USM B-cells,CVID
837,Immunodeficiency7828495,35566.0,0.774321,0.243513,95.32,250977,0.8303149999999999,0.031902,36858,,Naive B-cells,CVID
838,Immunodeficiency7828496,45436.0,0.7840520000000001,0.296939,95.65,326779,0.836988,0.038575,47381,,USM B-cells,CVID
839,Immunodeficiency7828497,28773.0,0.739521,0.20973000000000003,95.15,200716,0.8215549999999999,0.078645,31366,,Naive B-cells,CVID
840,Immunodeficiency7828498,41340.0,0.674004,0.267692,95.31,291101,0.8339610000000001,0.010342,41893,,USM B-cells,CVID
841,Immunodeficiency7828499,21788.0,0.836082,0.187143,95.39,145398,0.8243959999999999,0.028709,22521,,Naive B-cells,CVID
842,Immunodeficiency7828500,36885.0,0.774212,0.262206,95.74,253074,0.831249,0.014824,37559,,USM B-cells,CVID
843,Immunodeficiency7828501,37827.0,0.7175239999999999,0.25232899999999997,95.82,257537,0.832449,0.006305,38184,,Naive B-cells,CVID
844,Immunodeficiency7828502,30341.0,0.80648,0.24100300000000002,95.72,213816,0.8317180000000001,0.039568,31689,,USM B-cells,CVID
845,Immunodeficiency7828503,26944.0,0.771409,0.19048900000000002,94.79,159035,0.802313,0.009302,27397,,Naive B-cells,CVID
846,Immunodeficiency7828504,3648.0,0.79781,0.044304,94.32,4660,0.053828999999999995,0.025641000000000004,40401,,USM B-cells,CVID
847,Immunodeficiency7828505,14231.0,0.6325649999999999,0.10651400000000001,94.78,95245,0.804258,0.122951,16343,,Naive B-cells,CVID
848,Immunodeficiency7828506,37749.0,0.765578,0.257525,95.55,276453,0.843843,0.009603,38190,,Naive B-cells,CONTROL
849,Immunodeficiency7828507,18291.0,0.787375,0.148405,95.05,123000,0.827326,0.00851,18515,,Naive B-cells,CVID
850,Immunodeficiency7828508,515769.0,0.039486,0.184666,92.48,4202750,0.850867,0.000992,517073,,Naive B-cells,CONTROL
851,Immunodeficiency7828509,31744.0,0.786062,0.23024099999999997,95.96,232296,0.834967,0.06224299999999999,33943,,Naive B-cells,CVID
852,Immunodeficiency7828510,34077.0,0.765098,0.242049,95.76,283860,0.851462,0.048979,35883,,Naive B-cells,CONTROL
853,Immunodeficiency7828511,42970.0,0.718478,0.268802,95.1,313114,0.841532,0.009701999999999999,43486,,Naive B-cells,CVID
854,Immunodeficiency7828512,25302.0,0.771211,0.1888,95.58,191906,0.8421620000000001,0.04969,26681,,Naive B-cells,CONTROL
855,Immunodeficiency7828513,40384.0,0.729952,0.257525,95.05,288602,0.8353719999999999,0.026327999999999997,41590,,Naive B-cells,CVID
856,Immunodeficiency7828514,30734.0,0.720582,0.211338,95.53,218815,0.8356379999999999,0.032762,31861,,Naive B-cells,CONTROL
857,Immunodeficiency7828515,36345.0,0.7870090000000001,0.248516,95.53,279000,0.8461879999999999,0.025107,37347,,Naive B-cells,CVID
858,Immunodeficiency7828516,26980.0,0.705234,0.18218800000000002,95.57,205790,0.838133,0.074665,29229,,Naive B-cells,CONTROL
859,Immunodeficiency7828517,27487.0,0.756946,0.19570099999999999,95.44,199277,0.835834,0.034494,28545,,Naive B-cells,CVID
860,Immunodeficiency7828518,37211.0,0.7469899999999999,0.24415599999999998,95.62,279760,0.8440489999999999,0.036409,38692,,Naive B-cells,CONTROL
861,Immunodeficiency7828519,35556.0,0.764213,0.24066500000000002,95.16,246723,0.826551,0.0465,37427,,Naive B-cells,CVID
862,Immunodeficiency7828520,37357.0,0.759318,0.254002,96.11,260356,0.838298,0.007598000000000001,37735,,Naive B-cells,CONTROL
863,Immunodeficiency7828521,22225.0,0.786084,0.18548599999999998,95.65,148291,0.824417,0.034367,23107,,Naive B-cells,CVID
864,Immunodeficiency7828522,35149.0,0.752274,0.26145,95.09,249080,0.8318,0.037119,36616,,USM B-cells,CVID
865,Immunodeficiency7828523,32979.0,0.783474,0.23226799999999997,94.81,238582,0.8330190000000001,0.026076,33962,,Naive B-cells,CVID
866,Immunodeficiency7828524,40764.0,0.777722,0.279886,95.07,266862,0.818267,0.019696,41780,,USM B-cells,CVID
867,Immunodeficiency7828525,32717.0,0.7755449999999999,0.229436,95.52,224623,0.82616,0.051351,34615,,Naive B-cells,CVID
868,Immunodeficiency7828526,31505.0,0.8044319999999999,0.24423699999999998,95.24,219968,0.833361,0.020062,32243,,USM B-cells,CVID
869,Immunodeficiency7828527,26246.0,0.7478,0.189717,94.45,173557,0.816826,0.025508000000000003,27068,,Naive B-cells,CVID
870,Immunodeficiency7828528,21253.0,0.788517,0.18703,94.95,138963,0.816375,0.048955,22461,,USM B-cells,CVID
871,Immunodeficiency7828529,36467.0,0.701687,0.243754,94.52,240866,0.818078,0.038951,38129,,Naive B-cells,CVID
872,Immunodeficiency7828530,20303.0,0.796141,0.179518,94.8,118233,0.802977,0.007091,20597,,USM B-cells,CVID
873,Immunodeficiency7828531,35147.0,0.7864140000000001,0.243046,95.24,238894,0.8314159999999999,0.004588,35419,,Naive B-cells,CVID
874,Immunodeficiency7828532,11357.0,0.7507510000000001,0.11124300000000001,95.26,59241,0.774837,0.024732,11809,,USM B-cells,CVID
875,Immunodeficiency7828533,30169.0,0.766896,0.218352,95.42,194360,0.820629,0.019722999999999997,30912,,Naive B-cells,CVID
876,Immunodeficiency7828534,47448.0,0.751096,0.302408,95.13,327283,0.8326030000000001,0.014518000000000001,48290,,USM B-cells,CVID
877,Immunodeficiency7828535,37942.0,0.795713,0.26040399999999997,95.29,230481,0.806866,0.024225999999999998,39137,,Naive B-cells,CVID
878,Immunodeficiency7828536,24604.0,0.8104979999999999,0.205933,95.81,154562,0.815547,0.031567000000000005,25536,,USM B-cells,CVID
879,Immunodeficiency7828537,38631.0,0.727858,0.25335799999999997,95.63,267585,0.8256450000000001,0.061328999999999995,41311,,Naive B-cells,CVID
880,Immunodeficiency7828538,36747.0,0.790365,0.260437,95.8,284250,0.8474010000000001,0.043345999999999996,38477,,Naive B-cells,CONTROL
881,Immunodeficiency7828539,32786.0,0.781968,0.23398899999999997,95.48,260405,0.8539389999999999,0.02251,33584,,Naive B-cells,CVID
882,Immunodeficiency7828540,41335.0,0.761696,0.270588,95.46,280498,0.833182,0.002654,41567,,Naive B-cells,CONTROL
883,Immunodeficiency7828541,26376.0,0.730746,0.19653800000000002,95.73,186842,0.840202,0.006179,26600,,Naive B-cells,CVID
884,Immunodeficiency7828542,22166.0,0.816058,0.177635,95.35,161035,0.837988,0.01265,22505,,Naive B-cells,CONTROL
885,Immunodeficiency7828543,28936.0,0.6723680000000001,0.201477,94.96,217024,0.8403809999999999,0.046432999999999995,30416,,Naive B-cells,CVID
886,Immunodeficiency7828544,26506.0,0.739169,0.196956,95.4,206396,0.844995,0.058736000000000003,28214,,Naive B-cells,CONTROL
887,Immunodeficiency7828545,36270.0,0.791053,0.254742,95.22,268329,0.835517,0.045828,38115,,Naive B-cells,CVID
888,Immunodeficiency7828546,21458.0,0.813458,0.183282,95.85,141321,0.825154,0.021434,22012,,Naive B-cells,CONTROL
889,Immunodeficiency7828547,21527.0,0.8100430000000001,0.18241300000000002,95.67,161099,0.8383860000000001,0.056701999999999995,22877,,Naive B-cells,CVID
890,Immunodeficiency7828548,36984.0,0.78375,0.253213,95.66,268843,0.8424590000000001,0.015597999999999999,37648,,Naive B-cells,CONTROL
891,Immunodeficiency7828549,33412.0,0.8079930000000001,0.246779,95.87,246623,0.84011,0.047956,35175,,Naive B-cells,CVID
892,Immunodeficiency7828550,41592.0,0.779721,0.277409,95.55,305486,0.8423209999999999,0.016179,42364,,Naive B-cells,CONTROL
893,Immunodeficiency7828551,33869.0,0.7567470000000001,0.240891,95.61,228243,0.824462,0.035785000000000004,35264,,Naive B-cells,CVID
894,Immunodeficiency7828552,33346.0,0.778771,0.23860599999999998,96.17,228987,0.833822,0.007855,33706,,Naive B-cells,CONTROL
895,Immunodeficiency7828553,32687.0,0.79286,0.234488,95.69,223398,0.8331379999999999,0.011133,33152,,Naive B-cells,CVID
896,Immunodeficiency7828554,44605.0,0.783996,0.307138,95.19,335519,0.8433459999999999,0.015646,45405,,USM B-cells,CVID
897,Immunodeficiency7828555,33820.0,0.8003979999999999,0.246087,95.58,243221,0.835986,0.031833,35025,,Naive B-cells,CVID
898,Immunodeficiency7828556,28482.0,0.778404,0.220862,95.32,176855,0.81624,0.008563,28873,,USM B-cells,CVID
899,Immunodeficiency7828557,33737.0,0.777736,0.244092,95.67,138682,0.71767,0.017616999999999997,35594,,Naive B-cells,CVID
900,Immunodeficiency7828558,23570.0,0.765269,0.188237,95.31,164216,0.831307,0.029961,24375,,USM B-cells,CVID
901,Immunodeficiency7828559,27158.0,0.731902,0.20168599999999998,95.24,170823,0.811793,0.039573000000000004,28442,,Naive B-cells,CVID
902,Immunodeficiency7828560,146875.0,0.14335799999999999,0.196699,93.88,1192250,0.8545959999999999,0.001013,147213,,USM B-cells,CVID
903,Immunodeficiency7828561,39401.0,0.781193,0.262206,95.17,268841,0.8247200000000001,0.041874,41284,,Naive B-cells,CVID
904,Immunodeficiency7828562,12094.0,0.779276,0.117324,95.48,60394,0.769433,0.020569999999999998,12542,,USM B-cells,CVID
905,Immunodeficiency7828563,17114.0,0.7917850000000001,0.141536,94.93,108889,0.812449,0.029708999999999996,17738,,Naive B-cells,CVID
906,Immunodeficiency7828564,50283.0,0.709321,0.312945,95.5,380248,0.843289,0.034245,52172,,USM B-cells,CVID
907,Immunodeficiency7828565,36467.0,0.7861060000000001,0.251894,95.77,263878,0.834334,0.051549,38557,,Naive B-cells,CVID
908,Immunodeficiency7828566,44104.0,0.761205,0.280642,95.68,307844,0.8364290000000001,0.014568000000000001,44873,,USM B-cells,CVID
909,Immunodeficiency7828567,35875.0,0.7964680000000001,0.252811,94.92,234521,0.812933,0.058027999999999996,38293,,Naive B-cells,CVID
910,Immunodeficiency7828568,39996.0,0.795478,0.28423000000000004,96.35,260784,0.8190850000000001,0.044666000000000004,42059,,USM B-cells,CVID
911,Immunodeficiency7828569,33113.0,0.771406,0.23017600000000002,95.53,223277,0.8240299999999999,0.028004,34203,,Naive B-cells,CVID
912,Immunodeficiency7828570,36589.0,0.790686,0.247052,95.58,289762,0.851844,0.026059,37621,,Naive B-cells,CONTROL
913,Immunodeficiency7828571,31690.0,0.7974319999999999,0.230965,95.69,244694,0.848289,0.010121,32067,,Naive B-cells,CVID
914,Immunodeficiency7828572,25749.0,0.715404,0.177008,95.13,190758,0.834073,0.055602,27344,,Naive B-cells,CONTROL
915,Immunodeficiency7828573,34216.0,0.7597,0.234279,95.93,246901,0.8418,0.017318,34893,,Naive B-cells,CVID
916,Immunodeficiency7828574,10138.0,0.741454,0.09789099999999999,95.34,62951,0.8073060000000001,0.045295999999999996,10691,,Naive B-cells,CONTROL
917,Immunodeficiency7828575,31588.0,0.815056,0.23891199999999999,95.34,232314,0.836878,0.05146799999999999,33389,,Naive B-cells,CVID
918,Immunodeficiency7828576,37877.0,0.761147,0.25142800000000004,95.52,315236,0.85674,0.047982,39832,,Naive B-cells,CONTROL
919,Immunodeficiency7828577,220248.0,0.116798,0.21563400000000002,93.3,1770246,0.852174,0.004601,221589,,Naive B-cells,CVID
920,Immunodeficiency7828578,39687.0,0.755256,0.268368,95.77,340643,0.8466540000000001,0.125336,45454,,Naive B-cells,CONTROL
921,Immunodeficiency7828579,23776.0,0.681878,0.167501,95.06,180733,0.842066,0.045715,24970,,Naive B-cells,CVID
