"Topic1"	"Topic2"	"Topic3"	"Topic4"	"Topic5"	"Topic6"	"Topic7"	"Topic8"	"Topic9"	"Topic10"	"Topic11"	"Topic12"	"Topic13"	"Topic14"	"Topic15"	"Topic16"	"Topic17"	"Topic18"	"celltype"	"TREATMENT"
"Immunodeficiency7828391"	0.054029807742679	0.0907459793598407	0.046014720519671	0.0487846403687988	0.0466629996332967	0.0435984074597936	0.0658756351825659	0.0955196710147205	0.0677026035936927	0.0124220755408874	0.0635771910524386	0.0720637539944471	0.0548548902509299	0.0538530043480539	0.0167832259416418	0.0582141547488082	0.07000104772382	0.0392961915239143	"USM B-cells"	"CONTROL"
"Immunodeficiency7828392"	0.0548365042317939	0.0735082631963599	0.0592922648937926	0.0502746540302237	0.0561095787066506	0.0513885941957234	0.0573296084117217	0.0766379046137162	0.0650741448004338	0.0101197633024495	0.0674081146710045	0.061679279534149	0.0598757573614353	0.063801070325577	0.0261392837777306	0.056215668246222	0.0679916071386472	0.0423179385623689	"SM B-cells"	"CVID"
"Immunodeficiency7828393"	0.0621694683936328	0.0896880700234899	0.0494731178562524	0.0453394223324541	0.0480558508195215	0.0341784444181988	0.0680747477133446	0.097719249898298	0.0722084432371429	0.017820820702597	0.0726808655827198	0.0243756807474771	0.073743815860268	0.056795664212695	0.0220135690195924	0.0475243756807475	0.0755153996561815	0.0426229938453867	"USM B-cells"	"CONTROL"
"Immunodeficiency7828394"	0.0469236017159839	0.0762710884471734	0.0507221239347371	0.0577467883118835	0.0612331032249858	0.0657080746059828	0.0248609521166499	0.0735132572472566	0.0632104161607752	0.0812143707866468	0.00758548120396388	0.0103953469548224	0.0608168268174512	0.059099686636371	0.0732530844925475	0.055509302621385	0.0606086886136839	0.0713278061077	"Naive B-cells"	"CVID"
"Immunodeficiency7828395"	0.0579130218996216	0.108792418884546	0.0391385942055959	0.0316706991748868	0.0427678516036975	0.0288789627148086	0.0823407159253055	0.112700849928656	0.0871564613189404	0.0161765618214529	0.0750124077176004	0.0505149202804144	0.0646829828153111	0.0463273155902972	0.0158275947639432	0.0355093368074943	0.066358024691358	0.0382312798560705	"USM B-cells"	"CVID"
"Immunodeficiency7828396"	0.0306910397888412	0.0997458793137338	0.0483812091090332	0.0505924802740572	0.061964731979895	0.0466753713531576	0.0245626597029175	0.0974082497964227	0.0769381967259147	0.069988487350125	0.00990509083761548	0.0101578075421896	0.0687880830033976	0.0536250807289473	0.0562154269508326	0.0473703422907365	0.0795285429478	0.0674613203043832	"Naive B-cells"	"CVID"
"Immunodeficiency7828397"	0.0465528636136499	0.11002305076003	0.0502522688073247	0.0349468865354546	0.0369053951674001	0.0389364411560843	0.0617131711720425	0.118364846784983	0.0736092976771927	0.00963134903364121	0.0753501942389219	0.0552573464222964	0.0686042200622209	0.0458274900462627	0.0237761335976917	0.0407498750745523	0.0713606396182923	0.0381385302319584	"USM B-cells"	"CVID"
"Immunodeficiency7828398"	0.0297355646740151	0.0929747633223375	0.0521227237374956	0.0506744978142516	0.06147584949178	0.0484418161825837	0.0348043554053692	0.0987073242685118	0.0798803872663395	0.0390283476814976	0.0386662912006866	0.0249684876766702	0.0626827044278167	0.061837905972591	0.0427695979832113	0.0541140343819562	0.0730616568777322	0.0540536916351543	"Naive B-cells"	"CVID"
"Immunodeficiency7828399"	0.0682506146756119	0.130743664825729	0.0353361256285753	0.0155429531611006	0.0257731321892336	0.0123182228152761	0.083039895227152	0.146756118956719	0.0820391168439651	0.028219479348135	0.0823727096383607	0.0194348690957164	0.0612451659933034	0.0424527719090157	0.00787031889000086	0.0327785808715421	0.0863758231711084	0.0394504367594549	"USM B-cells"	"CVID"
"Immunodeficiency7828400"	0.0559025322753817	0.0917851624898526	0.0523672977714929	0.0507175216696782	0.0501872364940949	0.0361052190536046	0.0319807787990678	0.0882499279859638	0.0744625134207977	0.0715754052426218	0.00776442244742975	0.00617356692067981	0.0709272789169089	0.0549008824992799	0.0619713515070574	0.0559025322753817	0.0706915966166496	0.0683347736140571	"Naive B-cells"	"CVID"
"Immunodeficiency7828401"	0.058004516463731	0.109432695535415	0.0466065488724099	0.0407015777106412	0.0507949586499435	0.0295095974854283	0.0536101193200891	0.122753211877079	0.0735222313772163	0.0125499710091855	0.0718743324483506	0.0373371173975404	0.0584164911959474	0.0516875705697458	0.0133739204736184	0.0506576337392047	0.0756507674936678	0.0435167383807867	"USM B-cells"	"CVID"
"Immunodeficiency7828402"	0.0377831879353486	0.0958477040643809	0.0595725975519037	0.0465476432001082	0.0544599986474606	0.0421045512950565	0.0190369919523906	0.0979779536078988	0.0771623723540948	0.0774666937174545	0.00826401568945695	0.00272536687631027	0.0750321228105769	0.0651112463650504	0.0615811185500778	0.047764928653547	0.0753973084466085	0.056164198282275	"Naive B-cells"	"CVID"
"Immunodeficiency7828403"	0.0349515731215785	0.145725801600193	0.0411237442098298	0.0220658124285628	0.0314864946158936	0.00928833543884979	0.0740419900138363	0.137387956445888	0.0948324610479456	0.0262888768573663	0.0845455092341936	0.0364675449678157	0.0638633219033869	0.0360344101546051	0.0156770739337063	0.0339770197918547	0.0814052818384167	0.0308367923960777	"USM B-cells"	"CVID"
"Immunodeficiency7828404"	0.0352608826506881	0.104332539877972	0.0428944704369477	0.0608703384497524	0.0485581000848176	0.0356302498016362	0.0235642562040001	0.0979917371200306	0.0829708063148103	0.0685654874278366	0.00798927467235766	0.00731210156228625	0.0753987797203754	0.0608087772579277	0.0535445566226162	0.0565610550220252	0.0766300035568689	0.0611165832170511	"Naive B-cells"	"CVID"
"Immunodeficiency7828405"	0.073546700685377	0.0801315723648006	0.0537358046925809	0.0527790284656561	0.0489519235579569	0.0353882135174346	0.0357821801991095	0.0839586772724999	0.0693819100505278	0.0776552103657011	0.0191230176597128	0.00623467907349042	0.0666804242333283	0.0545237380559308	0.0605458001901046	0.0477700235129321	0.0652734003702036	0.068537695732653	"USM B-cells"	"CVID"
"Immunodeficiency7828406"	0.0463685484598151	0.0913151743415805	0.0541093562505636	0.0537348010348822	0.0581670377537785	0.0413744789173967	0.0285771757149496	0.0961843921454384	0.0714013220411872	0.0731492463810336	0.0135325412184142	0.00360682800285772	0.0627241262112353	0.0584791671001796	0.0638477918582794	0.0511129145251125	0.0728995429039127	0.0594155551393831	"Naive B-cells"	"CVID"
"Immunodeficiency7828407"	0.0576115554161657	0.120493788441099	0.0484379628177652	0.0358928789225167	0.0409893192549614	0.0157423379157737	0.0568274876727127	0.120336974892408	0.0768212151307651	0.0162911853361908	0.0743906051260607	0.0245238966424477	0.070078232537069	0.0543968776680083	0.0145662363005941	0.0464777934591327	0.0808199606223756	0.0453016918439531	"USM B-cells"	"CVID"
"Immunodeficiency7828408"	0.0260898711923769	0.0931341364143187	0.0462216202535109	0.0473297899266009	0.057795836839117	0.0469604000355709	0.0127302701334592	0.104215833145218	0.0785432357186343	0.0736180371715679	0.00940576111418936	0.00798976653190776	0.0673999740058966	0.0649373747323633	0.065614589532585	0.0553332375655838	0.0826065245199642	0.0600737411671353	"Naive B-cells"	"CVID"
"Immunodeficiency7828409"	0.0359217654400857	0.0923235768851249	0.0539185895299522	0.0593293993870363	0.0547419736386389	0.0509779319989283	0.025511837780261	0.0900886771615467	0.066916295817078	0.0732093029334693	0.0120436262881714	0.00151607232710567	0.0647990223947408	0.0667398563652166	0.0580943232240062	0.0653283407503251	0.0650342749972227	0.0635051330810903	"USM B-cells"	"CVID"
"Immunodeficiency7828410"	0.0192720071023697	0.152646315645701	0.0334084545516629	0.0114047667827631	0.0315645701017551	0.02406610667213	0.0298436112818412	0.167889093764939	0.0958546745885406	0.0243119579321177	0.0530765553506795	0.0745885405996039	0.0508638940107901	0.0519702246807348	0.00894625418288602	0.0444717612511097	0.0866352523390016	0.039185959161374	"SM B-cells"	"CVID"
"Immunodeficiency7828411"	0.0624042503414914	0.0949383806138544	0.0478691691759681	0.0382923166323289	0.0384281585123805	0.0327227995502124	0.0552725516387814	0.109337619899326	0.0785015131276083	0.0213120816258764	0.0765997268068857	0.0272212034081218	0.0699434746843563	0.0482766948161229	0.0319756692099285	0.0507897695970779	0.0743583357860339	0.0417562845736452	"USM B-cells"	"CONTROL"
"Immunodeficiency7828412"	0.0595381387425429	0.0803159757164374	0.0531449581351908	0.0426080493564067	0.0461598163604912	0.0470477581115123	0.0628531212796885	0.0847556844715431	0.0626755329294843	0.0200543288804699	0.0669968494511205	0.110387603017686	0.0523754086176391	0.0493564066641673	0.0227181541335333	0.0472845425784513	0.0584726086413176	0.0332550629123174	"SM B-cells"	"CVID"
"Immunodeficiency7828413"	0.0470278243187123	0.0994185963254142	0.0519253626612822	0.0478655611404677	0.0587561398232877	0.035299508814137	0.0456745571451075	0.0992252724434707	0.0813750340106829	0.0358794804599676	0.0313041485873036	0.0156449141498761	0.0674557145107474	0.0597227592330054	0.0336240351706262	0.0565651358279274	0.0721599289713737	0.0610760264066103	"USM B-cells"	"CONTROL"
"Immunodeficiency7828414"	0.0374314026083672	0.0706247639361017	0.0616265635761737	0.0641260636761537	0.0661256637561377	0.0626763536181653	0.0364316025683752	0.0732742340420805	0.0651258637161457	0.0185351818525184	0.0432302428403208	0.0648259237041481	0.0600268835121865	0.0627263436201649	0.0403808127263436	0.0599768935101869	0.0662256437601369	0.0466295629762936	"SM B-cells"	"CVID"
"Immunodeficiency7828415"	0.0377429901273937	0.12029118551803	0.0381778357571951	0.0449904172907507	0.0446280459325828	0.0261471066660224	0.058760528901129	0.135075936931278	0.0849962152324814	0.00773864167109565	0.0667326987808217	0.028756180444831	0.0686170298432945	0.0611521798650368	0.00266544265674574	0.0467297998099564	0.0781111594272922	0.0486866051440627	"USM B-cells"	"CONTROL"
"Immunodeficiency7828416"	0.0245812319638154	0.0719914138178393	0.0607056220875155	0.0617405636872396	0.0664224423526577	0.0830800738148823	0.0277353396963076	0.0715971503512778	0.0543974066225311	0.00644511250198501	0.034782799161095	0.135862095400807	0.0497648108904331	0.0576500802216637	0.0296080911624749	0.0661267447527366	0.061346300220678	0.0361627212940603	"SM B-cells"	"CVID"
"Immunodeficiency7828417"	0.0312105608561765	0.153654904336413	0.0375713059720329	0.0203064263718512	0.0304154677166944	0.0148543591296885	0.0617648543591297	0.17126053813923	0.0781210560856177	0.00803927507698521	0.0740320056539957	0.0537003382300974	0.056312787116967	0.0464309152405472	0.00554041092432733	0.0285981119693069	0.0958402746226463	0.0323464081982937	"USM B-cells"	"CONTROL"
"Immunodeficiency7828418"	0.00471199374798878	0.168344596147658	0.0382246126970993	0.0402932928791431	0.0336735162966028	0.0338803843148072	0.0307773640417414	0.188824529949892	0.099250678067393	0.0324323081873765	0.0274674757504712	0.0309842320599458	0.0471199374798878	0.0458787293706615	0.0146416586217993	0.0400864248609387	0.0940789776122834	0.0293292879143107	"SM B-cells"	"CVID"
"Immunodeficiency7828419"	0.0593769183548189	0.104887968078576	0.0519183548189073	0.0423879680785758	0.0309929404542664	0.0337553713934929	0.0788520564763659	0.112346531614487	0.064280233271946	0.0102747084100675	0.075744321669736	0.0818216697360344	0.0584100675260896	0.0425260896255371	0.0114487415592388	0.0370012277470841	0.070219459791283	0.0337553713934929	"USM B-cells"	"CONTROL"
"Immunodeficiency7828420"	0.0232538520406626	0.090068755234979	0.0592644816843526	0.056824002265729	0.0707076185138987	0.0613795638471597	0.0266162903507662	0.0916957415140614	0.0687010021030304	0.0106175919397895	0.0396321805834252	0.0912076456303367	0.0592644816843526	0.0634404131339974	0.0202710438623449	0.0545462214750137	0.0731480979325222	0.0393610162035782	"SM B-cells"	"CVID"
"Immunodeficiency7828421"	0.0588243297482262	0.0926209378422689	0.0476200194561794	0.0399668020435791	0.0456607957985537	0.0334156479383933	0.0797635325891005	0.101008864126479	0.0747430219664347	0.0095376096110805	0.0699674143009721	0.0503751777247155	0.066293869942924	0.0558854942617877	0.0064763226460404	0.0464567304094641	0.0710082518690858	0.0503751777247155	"USM B-cells"	"CONTROL"
"Immunodeficiency7828422"	0.0545167007498296	0.0670320381731425	0.0548111792774369	0.048332651670075	0.0521608725289707	0.0587866394001363	0.0635964553510566	0.068651670074983	0.0545167007498296	0.0100995228357192	0.0762099522835719	0.0918663940013633	0.059571915473756	0.0533878663940014	0.0276700749829584	0.0611424676209952	0.0623203817314247	0.0353265167007498	"SM B-cells"	"CVID"
"Immunodeficiency7828423"	0.0458905325215486	0.108394873100755	0.0471406193331327	0.0421402720867962	0.0426264169579678	0.0328340702672253	0.0622805596067628	0.114853654960607	0.0799901227708714	0.0131104783511201	0.0683226458627528	0.0320701283268128	0.0694338341397165	0.0483907061447168	0.0090129715798165	0.0486685032139578	0.0842265280767955	0.0506130826986442	"USM B-cells"	"CONTROL"
"Immunodeficiency7828424"	0.0194435690023462	0.131640228315299	0.043947193332633	0.0316559862730679	0.0416622894561754	0.0433956648107294	0.041583499667332	0.131009910004552	0.0869664180411108	0.00872815771964842	0.0429229260776692	0.0815299226109185	0.0589960430017159	0.0528504394719333	0.0214133137234303	0.0478866827748013	0.084208775431593	0.0301589802850439	"SM B-cells"	"CVID"
"Immunodeficiency7828425"	0.0379734924859532	0.0930787429093744	0.0483775573298922	0.0469258273516681	0.0595074871629433	0.0473492485953168	0.0278718713874775	0.0961636691131005	0.0711818157378283	0.0693066645159556	0.0118423528779203	0.0116003978815496	0.0670080920504342	0.0584791784283679	0.062471435868484	0.0506761297954136	0.071968169476033	0.0682178670322875	"USM B-cells"	"CONTROL"
"Immunodeficiency7828426"	0.0293461379343086	0.0994187742036121	0.0446058583762301	0.0547993516314337	0.0641383005418896	0.0519305241883524	0.0128046009752657	0.0964278689969955	0.0698759554280521	0.0773226990037098	0.00499162410900188	0.00285526324713287	0.0656032337043141	0.0607811620446669	0.0635279117242128	0.055714934857949	0.0773226990037098	0.068533100029163	"USM B-cells"	"CVID"
"Immunodeficiency7828427"	0.0529530342690375	0.0838764028041039	0.0532779733429612	0.0564732075698769	0.0547401991756175	0.0434756446129314	0.0417967927309926	0.0854469416614015	0.0695249270391431	0.0474290700123357	0.042284201341878	0.0134187802749947	0.0655715016397388	0.0608598850678461	0.048349730721786	0.0510575563378163	0.0666004753738304	0.0628636760237085	"Naive B-cells"	"CVID"
"Immunodeficiency7828428"	0.0498318745982297	0.0849342332987193	0.0595114473619147	0.0546716609800722	0.0455483855016565	0.0520014340107798	0.0706373930672996	0.0817077090441576	0.0765897740196806	0.00510557286258221	0.0679115363694803	0.0630717499876378	0.0587882608910646	0.064462493200811	0.00833209711714385	0.0483298719280028	0.0628492310735301	0.0457152746872373	"USM B-cells"	"CVID"
"Immunodeficiency7828429"	0.0449660293410293	0.110171657046657	0.0418545574795575	0.0552474146224146	0.0552474146224146	0.0317084535834536	0.0221034752284752	0.114703583453583	0.0879855098605099	0.0647847522847523	0.00627555315055315	0.00140542328042328	0.0703989297739298	0.0643789081289081	0.048348063973064	0.0499037999037999	0.0683020683020683	0.062214405964406	"Naive B-cells"	"CVID"
"Immunodeficiency7828430"	0.0330811625851401	0.145154162117194	0.0247751260853741	0.015065252430718	0.0401003483595903	0.00722716164924869	0.0726225757812094	0.162234180835023	0.0949669838298757	0.00804606665626787	0.0634976342744242	0.0227863567826132	0.0618598242603858	0.0594031092393282	0.0197447096136848	0.0330811625851401	0.0959028752664691	0.0404513076483128	"USM B-cells"	"CVID"
"Immunodeficiency7828431"	0.0371940861071296	0.0963794659446833	0.054095662791315	0.0524234219886394	0.0543345543345543	0.0519456389021606	0.0165299676169241	0.0985294898338377	0.0743417210808515	0.0693249986728248	0.0117521367521368	0.00243536656580135	0.0679513722991984	0.0582165419121941	0.0643679991506079	0.0558873493656102	0.0738042151085629	0.0604860115729681	"Naive B-cells"	"CVID"
"Immunodeficiency7828432"	0.0369379954891077	0.100448388098807	0.0645300703645179	0.0490323190578448	0.0580270923652472	0.0467836257309942	0.0417392596194103	0.0969234093702308	0.0750442310549276	0.00794808422133085	0.0520710938238591	0.0550490930945532	0.0659279067568845	0.061369744607863	0.013478654295477	0.0579663168699269	0.0795416177086288	0.0371810974703888	"USM B-cells"	"CVID"
"Immunodeficiency7828433"	0.0116035361776501	0.107289196382598	0.0424761946203105	0.0574882695501454	0.0561176018391605	0.046522927862266	0.0101023286846667	0.105070020088622	0.0829435270398654	0.0736099326269681	0.00585978576971332	0.00187832241875712	0.0737404724089666	0.066887133854042	0.0646679575600664	0.0607517641001095	0.0778524755419214	0.0551385534741713	"Naive B-cells"	"CVID"
"Immunodeficiency7828434"	0.040817997919789	0.120865171207915	0.0390489996150791	0.0444297027919052	0.0548962760947724	0.0351424616921779	0.0257815123297544	0.116958633285013	0.093961655323784	0.0413339557586628	0.0178947282212558	0.00595398966446361	0.0683848881681859	0.0650680163468547	0.0458301597831339	0.0453142019442602	0.0851903720629305	0.0531272777900625	"USM B-cells"	"CVID"
