Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
ZNF695,0.000132022688134772,0.933471992153513,0.976702666843176,0.001043,0.000911,0.0025,0.001025
ZDHHC18,-0.00109173700763071,0.933486262655421,0.976702666843176,0.031147,0.032239,0.04,0.022541
PANK2,-0.00139689012690157,0.933553227885912,0.976702666843176,0.047933,0.04933,0.0525,0.032787
C9orf172,-0.000314872940299941,0.933797117144079,0.976885930247504,0.002888,0.003203,0.005,0.002049
SPATA6,0.000505554516051636,0.933934883612139,0.97689418784468,0.00562,0.005115,0.0075,0.002049
TMEM237,-0.000660636172797834,0.933942456054112,0.97689418784468,0.014096,0.014757,0.0225,0.012295
HIVEP1,0.00214955630116775,0.934304020447432,0.977146848386862,0.129156,0.127006,0.12,0.08709
VARS2,-0.00157443571469337,0.934502474529675,0.977146848386862,0.091156,0.09273,0.1075,0.084016
NEK7,0.000642978037234213,0.934540414910929,0.977146848386862,0.014944,0.014301,0.0175,0.014344
UBR3,0.00121911140738939,0.934589478234847,0.977146848386862,0.044438,0.043219,0.0425,0.033811
LLGL2,0.000179271886094672,0.934598049365677,0.977146848386862,0.001442,0.001263,0.0025,0.001025
MARS2,0.00130802944241487,0.93461113925131,0.977146848386862,0.06773,0.066422,0.0925,0.060451
FLJ37035,0.00015017110793317,0.934665191524176,0.977146848386862,0.001208,0.001057,0.0025,0.001025
IGLVI-70,0.000872189568691563,0.934885439320975,0.97730523017706,0.014893,0.014021,0.0075,0.006148
RNF139,-0.00123310202580008,0.935125177331698,0.977483961744987,0.040897,0.04213,0.04,0.029713
AMD1,-0.00296266909505472,0.935207105303469,0.977492108547592,0.320416,0.323379,0.295,0.232582
